,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2013-07-17,21.304000854492188,24.323999404907227,20.899999618530273,24.049999237060547,24.049999237060547,130145000,15.346428871154785,15.436429023742676,15.293571472167969,15.368213653564453,13.498991966247559,198990400
2013-07-18,24.194000244140625,24.54599952697754,23.236000061035156,23.805999755859375,23.805999755859375,56990500,15.477856636047363,15.531070709228516,15.378929138183594,15.420000076293945,13.544483184814453,218878800
2013-07-19,23.700000762939453,24.110000610351562,23.302000045776367,23.93600082397461,23.93600082397461,29451500,15.467857360839844,15.499285697937012,15.155357360839844,15.176786422729492,13.330850601196289,268721600
2013-07-22,23.97800064086914,25.336000442504883,23.97599983215332,24.486000061035156,24.486000061035156,48989000,15.337857246398926,15.348214149475098,15.195357322692871,15.225357055664062,13.373512268066406,207796400
2013-07-23,24.799999237060547,25.11199951171875,24.36400032043457,24.54800033569336,24.54800033569336,38682000,15.214285850524902,15.248571395874023,14.95392894744873,14.963929176330566,13.143884658813477,369395600
2013-07-24,24.893999099731445,24.899999618530273,23.91200065612793,24.34000015258789,24.34000015258789,34345000,15.676071166992188,15.878213882446289,15.545000076293945,15.732500076293945,13.818974494934082,591936800
2013-07-25,24.079999923706055,24.950000762939453,24.038000106811523,24.81399917602539,24.81399917602539,26421500,15.739286422729492,15.764286041259766,15.564642906188965,15.660714149475098,13.75592041015625,229493600
2013-07-26,25.628000259399414,26.13599967956543,25.32200050354004,25.878000259399414,25.878000259399414,48165500,15.546428680419922,15.751428604125977,15.5121431350708,15.749643325805664,13.834030151367188,200152400
2013-07-29,25.86400032043457,27.073999404907227,25.649999618530273,26.923999786376953,26.923999786376953,48394500,15.742856979370117,16.07107162475586,15.721428871154785,15.992500305175781,14.04734992980957,248057600
2013-07-30,26.959999084472656,27.49799919128418,25.63599967956543,26.347999572753906,26.347999572753906,65635000,16.06999969482422,16.326786041259766,16.043928146362305,16.190000534057617,14.220830917358398,309422400
2013-07-31,26.513999938964844,26.993999481201172,26.290000915527344,26.856000900268555,26.856000900268555,31758500,16.249643325805664,16.33357048034668,16.051071166992188,16.161785125732422,14.196043968200684,322957600
2013-08-01,27.0,27.304000854492188,26.525999069213867,27.110000610351562,27.110000610351562,26618000,16.27678680419922,16.314285278320312,16.187856674194336,16.309999465942383,14.326231956481934,206250800
2013-08-02,26.917999267578125,27.649999618530273,26.722000122070312,27.600000381469727,27.600000381469727,31349500,16.357500076293945,16.530357360839844,16.30928611755371,16.519285202026367,14.510066032409668,274783600
2013-08-05,28.00200080871582,28.97800064086914,27.93000030517578,28.93600082397461,28.93600082397461,51003500,16.596071243286133,16.809642791748047,16.50535774230957,16.766071319580078,14.726836204528809,318855600
2013-08-06,28.950000762939453,29.145999908447266,28.219999313354492,28.43000030517578,28.43000030517578,46272500,16.71500015258789,16.853214263916016,16.506071090698242,16.616071701049805,14.595078468322754,334857600
2013-08-07,28.378000259399414,28.389999389648438,26.472000122070312,26.84600067138672,26.84600067138672,91061000,16.564285278320312,16.678571701049805,16.491785049438477,16.606428146362305,14.586605072021484,298858000
2013-08-08,30.8700008392334,31.775999069213867,30.091999053955078,30.695999145507812,30.695999145507812,136234000,16.566429138183594,16.575000762939453,16.355356216430664,16.464643478393555,14.557558059692383,255777200
2013-08-09,30.479999542236328,31.190000534057617,30.25,30.600000381469727,30.600000381469727,44638500,16.3799991607666,16.44499969482422,16.201786041259766,16.230356216430664,14.350408554077148,266865200
2013-08-12,29.88599967956543,30.100000381469727,28.40999984741211,29.47599983215332,29.47599983215332,74561000,16.316429138183594,16.737499237060547,16.30821418762207,16.691429138183594,14.758069038391113,364434000
2013-08-13,29.899999618530273,29.968000411987305,28.889999389648438,29.086000442504883,29.086000442504883,43744500,16.819286346435547,17.66642951965332,16.7160701751709,17.484643936157227,15.459410667419434,881941200
2013-08-14,28.54400062561035,28.968000411987305,27.610000610351562,27.871999740600586,27.871999740600586,58469000,17.781429290771484,18.008928298950195,17.621429443359375,17.803571701049805,15.741394996643066,756372400
2013-08-15,27.285999298095703,28.719999313354492,27.0,27.93400001525879,27.93400001525879,50896000,17.729286193847656,17.94285774230957,17.46714210510254,17.782499313354492,15.722766876220703,490294000
2013-08-16,28.326000213623047,28.781999588012695,28.194000244140625,28.399999618530273,28.399999618530273,35540500,17.862499237060547,17.962142944335938,17.816429138183594,17.940357208251953,15.86233901977539,362306000
2013-08-19,28.68600082397461,29.47599983215332,28.56599998474121,28.979999542236328,28.979999542236328,40188500,18.012142181396484,18.347856521606445,18.0,18.13357162475586,16.033170700073242,510518400
2013-08-20,29.729999542236328,29.95599937438965,29.399999618530273,29.916000366210938,29.916000366210938,32091000,18.203929901123047,18.234643936157227,17.886428833007812,17.895357131958008,15.822547912597656,358688400
2013-08-21,30.0,30.062000274658203,29.25,29.57200050354004,29.57200050354004,31331500,17.9853572845459,18.112499237060547,17.899999618530273,17.941429138183594,15.863286018371582,335879600
2013-08-22,29.8439998626709,31.496000289916992,29.628000259399414,31.420000076293945,31.420000076293945,52962000,18.03499984741211,18.056785583496094,17.792856216430664,17.96285629272461,15.88222885131836,244207600
2013-08-23,31.399999618530273,32.459999084472656,31.0,32.36800003051758,32.36800003051758,64659500,17.973928451538086,17.97678565979004,17.83392906188965,17.893571853637695,15.820975303649902,222731600
2013-08-26,33.029998779296875,34.599998474121094,32.04999923706055,32.84400177001953,32.84400177001953,120855500,17.883928298950195,18.2214298248291,17.875,17.963214874267578,15.882549285888672,330965600
2013-08-27,32.459999084472656,33.7599983215332,32.189998626708984,33.402000427246094,33.402000427246094,87834500,17.78571319580078,17.946786880493164,17.367856979370117,17.449642181396484,15.428462982177734,424188800
2013-08-28,33.8120002746582,34.29999923706055,32.650001525878906,33.290000915527344,33.290000915527344,73700500,17.35714340209961,17.707143783569336,17.35714340209961,17.532142639160156,15.50140380859375,307608000
2013-08-29,32.84400177001953,33.54999923706055,32.50199890136719,33.21200180053711,33.21200180053711,47180000,17.558929443359375,17.73214340209961,17.54035758972168,17.560714721679688,15.526668548583984,239657600
2013-08-30,33.27399826049805,33.84199905395508,32.79199981689453,33.79999923706055,33.79999923706055,55142000,17.571428298950195,17.605356216430664,17.375,17.400714874267578,15.385201454162598,272297200
2013-09-03,34.68000030517578,34.7400016784668,33.279998779296875,33.78799819946289,33.78799819946289,60305500,17.610713958740234,17.878570556640625,17.405357360839844,17.44928550720215,15.428141593933105,331928800
2013-09-04,33.95399856567383,34.32400131225586,33.11199951171875,34.124000549316406,34.124000549316406,57378500,17.841428756713867,17.937143325805664,17.724285125732422,17.81035614013672,15.747395515441895,345032800
2013-09-05,34.02000045776367,34.29999923706055,33.650001525878906,33.986000061035156,33.986000061035156,33426500,17.866071701049805,17.88142967224121,17.6299991607666,17.688213348388672,15.639404296875,236367600
2013-09-06,33.7140007019043,33.939998626708984,33.029998779296875,33.39400100708008,33.39400100708008,43098500,17.801429748535156,17.834999084472656,17.498214721679688,17.79357147216797,15.732550621032715,359525600
2013-09-09,32.624000549316406,32.900001525878906,31.70199966430664,32.13999938964844,32.13999938964844,71722500,18.03571319580078,18.139999389648438,17.981428146362305,18.077499389648438,15.983595848083496,340687200
2013-09-10,32.290000915527344,33.5,32.125999450683594,33.27399826049805,33.27399826049805,44839000,18.078571319580078,18.123214721679688,17.48214340209961,17.665714263916016,15.6195068359375,743195600
2013-09-11,33.28200149536133,33.58000183105469,32.42599868774414,32.70399856567383,32.70399856567383,29162500,16.67892837524414,16.917499542236328,16.600357055664062,16.703929901123047,14.769126892089844,898696400
2013-09-12,32.79999923706055,33.35200119018555,32.10200119018555,32.986000061035156,32.986000061035156,30800000,16.73214340209961,16.97857093811035,16.643213272094727,16.881786346435547,14.926383018493652,404051200
2013-09-13,32.55400085449219,33.27399826049805,32.43199920654297,33.108001708984375,33.108001708984375,27006000,16.762142181396484,16.851070404052734,16.5964298248291,16.60357093811035,14.680391311645508,298835600
2013-09-16,33.599998474121094,34.16999816894531,33.16999816894531,33.316001892089844,33.316001892089844,37874500,16.46428680419922,16.48607063293457,15.972143173217773,16.075714111328125,14.213674545288086,543706800
2013-09-17,33.01599884033203,33.683998107910156,32.672000885009766,33.24599838256836,33.24599838256836,27484500,15.998571395874023,16.418214797973633,15.98214340209961,16.261428833007812,14.377881050109863,399380800
2013-09-18,33.41400146484375,33.4900016784668,32.84000015258789,33.24399948120117,33.24399948120117,27198500,16.542142868041992,16.655357360839844,16.4521427154541,16.595714569091797,14.673444747924805,456862000
2013-09-19,34.15999984741211,36.09400177001953,33.816001892089844,35.58399963378906,35.58399963378906,77973000,16.810714721679688,16.993928909301758,16.758928298950195,16.867856979370117,14.914063453674316,404541200
2013-09-20,35.779998779296875,37.16600036621094,35.71200180053711,36.678001403808594,36.678001403808594,67008500,17.071428298950195,17.0910701751709,16.64285659790039,16.693214416503906,14.759652137756348,699302800
2013-09-23,36.895999908447266,37.09600067138672,35.422000885009766,36.22200012207031,36.22200012207031,40867000,17.717857360839844,17.74678611755371,17.235713958740234,17.522857666015625,15.493204116821289,762106800
2013-09-24,35.827999114990234,36.992000579833984,35.529998779296875,36.465999603271484,36.465999603271484,31367000,17.674285888671875,17.695356369018555,17.422143936157227,17.467857360839844,15.444568634033203,364344400
2013-09-25,36.71200180053711,37.2599983215332,36.099998474121094,37.04800033569336,37.04800033569336,41263500,17.4714298248291,17.48714256286621,17.19392967224121,17.197500228881836,15.205522537231445,316957200
2013-09-26,37.34000015258789,37.93600082397461,37.12200164794922,37.72800064086914,37.72800064086914,33072000,17.35714340209961,17.448570251464844,17.282142639160156,17.364999771118164,15.353623390197754,237221600
2013-09-27,37.50400161743164,38.25600051879883,37.2859992980957,38.18000030517578,38.18000030517578,29582000,17.277856826782227,17.309642791748047,17.16857147216797,17.241071701049805,15.244051933288574,228040400
2013-09-30,37.79999923706055,38.900001525878906,37.599998474121094,38.67399978637695,38.67399978637695,44623500,17.04464340209961,17.2021427154541,16.943214416503906,17.02678680419922,15.054588317871094,260156400
